grade,caster.id,stand.id,force,avg.width,temperature,entry.gauge,exit.gauge,roller.diameter
Grade01,N,F3,1771.203,49.8194,1733.595,0.3647586,0.2403954,639.5116
Grade01,N,F4,1435.084,49.8194,1688.327,0.2403954,0.1782027,663.8282
Grade01,N,F5,985.7178,49.8194,1641.481,0.1782027,0.1467615,597.8916
Grade01,N,F1,2845.293,49.833,1808.004,0.9882736,0.5566053,799.5943
Grade01,N,F2,2631.397,49.833,1762.421,0.5566053,0.3099788,757.1725
Grade01,N,F3,1838.722,49.833,1721.991,0.3099788,0.202241,639.5116
Grade01,N,F4,1508.041,49.833,1676.541,0.202241,0.1492136,663.8282
Grade01,N,F5,1036.317,49.833,1629.28,0.1492136,0.1216312,597.8916
Grade01,S,F1,2806.75,49.7952,1805.297,0.9953108,0.5760211,799.5943
Grade01,S,F2,2517.67,49.7952,1758.892,0.5760211,0.3265056,757.1725
Grade01,S,F3,1797.446,49.7952,1718.069,0.3265056,0.2166836,639.5116
Grade01,S,F4,1476.712,49.7952,1672.669,0.2166836,0.1613108,663.8282
Grade01,S,F5,1025.9,49.7952,1625.102,0.1613108,0.1317981,597.8916
Grade01,S,F1,2918.232,50.1608,1812.917,0.9990996,0.5636581,799.5943
Grade01,S,F2,2628.675,50.1608,1767.487,0.5636581,0.3089753,757.1725
Grade01,S,F3,1819.163,50.1608,1727.942,0.3089753,0.2022291,639.5116
Grade01,S,F4,1531.058,50.1608,1682.947,0.2022291,0.1490953,663.8282
Grade01,S,F5,1031.865,50.1608,1637.122,0.1490953,0.1214039,597.8916
Grade01,S,F1,2714.056,49.7135,1814.421,0.9464165,0.5459979,799.5943
Grade01,S,F2,2580.849,49.7135,1767.56,0.5459979,0.3004342,757.1725
Grade01,S,F3,1735.591,49.7135,1727.035,0.3004342,0.1975984,639.5116
Grade01,S,F4,1470.328,49.7135,1680.044,0.1975984,0.1476265,663.8282
Grade01,S,F5,972.0743,49.7135,1632.4,0.1476265,0.1213716,597.8916
Grade01,S,F1,2943.791,49.7701,1792.431,0.9587702,0.5404033,799.5943
Grade01,S,F2,2539.234,49.7701,1748.172,0.5404033,0.2980348,757.1725
Grade01,S,F3,1785.139,49.7701,1709.425,0.2980348,0.1936681,639.5116
Grade01,S,F4,1466.309,49.7701,1665.279,0.1936681,0.1441837,663.8282
Grade01,S,F5,985.3282,49.7701,1618.735,0.1441837,0.1173495,597.8916
Grade01,S,F1,2830.417,49.8334,1803.25,0.954273,0.5456448,799.5943
Grade01,S,F2,2577.491,49.8334,1757.995,0.5456448,0.2956069,757.1725
Grade01,S,F3,1778.28,49.8334,1719.324,0.2956069,0.1917998,639.5116
Grade01,S,F4,1425.865,49.8334,1674.867,0.1917998,0.1437401,663.8282
Grade01,S,F5,960.249,49.8334,1627.27,0.1437401,0.1173862,597.8916
Grade01,S,F1,2824.572,49.7467,1809.345,0.9509673,0.5350661,799.5943
Grade01,S,F2,2611.174,49.7467,1762.562,0.5350661,0.2836784,757.1725
Grade01,S,F3,1888.72,49.7467,1723.869,0.2836784,0.1792761,639.5116
Grade01,S,F4,1508.456,49.7467,1680.562,0.1792761,0.1321663,663.8282
Grade01,S,F5,1017.537,49.7467,1633.181,0.1321663,0.1063224,597.8916
Grade01,S,F1,2801.993,49.6516,1816.935,0.9461691,0.5279073,799.5943
Grade01,S,F2,2526.433,49.6516,1771.575,0.5279073,0.2760735,757.1725
Grade01,S,F3,1764.163,49.6516,1732.145,0.2760735,0.1787403,639.5116
Grade01,S,F4,1470.029,49.6516,1688.995,0.1787403,0.1312577,663.8282
Grade01,S,F5,950.5038,49.6516,1643.231,0.1312577,0.1060594,597.8916
Grade01,S,F1,2747.531,49.6719,1815.177,0.9498994,0.529367,799.5943
Grade01,S,F2,2538.515,49.6719,1768.895,0.529367,0.2755285,757.1725
Grade01,S,F3,1781.327,49.6719,1729.955,0.2755285,0.1796489,639.5116
Grade01,S,F4,1463.312,49.6719,1686.576,0.1796489,0.1320795,663.8282
Grade01,S,F5,991.991,49.6719,1640.337,0.1320795,0.1061787,597.8916
Grade01,S,F1,2744.326,49.7045,1816.38,0.9502715,0.5292831,799.5943
Grade01,S,F2,2548.879,49.7045,1771.718,0.5292831,0.273388,757.1725
Grade01,S,F3,1810.287,49.7045,1734.509,0.273388,0.1787283,639.5116
Grade01,S,F4,1433.689,49.7045,1692.029,0.1787283,0.1318911,663.8282
Grade01,S,F5,988.166,49.7045,1646.366,0.1318911,0.1062372,597.8916
Grade01,S,F1,2788.486,49.7199,1816.037,0.9493206,0.529031,799.5943
Grade01,S,F2,2583.842,49.7199,1770.522,0.529031,0.2738039,757.1725
Grade01,S,F3,1833.766,49.7199,1732.668,0.2738039,0.1789631,639.5116
Grade01,S,F4,1471.617,49.7199,1689.003,0.1789631,0.1318471,663.8282
Grade01,S,F5,1013.784,49.7199,1642.418,0.1318471,0.1063116,597.8916
Grade01,S,F1,2766.451,49.6751,1813.811,0.9516069,0.5278843,799.5943
Grade01,S,F2,2593.642,49.6751,1767.79,0.5278843,0.2705757,757.1725
Grade01,S,F3,1810.663,49.6751,1729.663,0.2705757,0.177967,639.5116
Grade01,S,F4,1453.82,49.6751,1685.564,0.177967,0.1314186,663.8282
Grade01,S,F5,991.9432,49.6751,1638.439,0.1314186,0.1063232,597.8916
Grade01,S,F1,2763.795,49.682,1819.397,0.9501936,0.5256451,799.5943
Grade01,S,F2,2585.252,49.682,1774.197,0.5256451,0.2698466,757.1725
Grade01,S,F3,1786.191,49.682,1736.441,0.2698466,0.1786159,639.5116
Grade01,S,F4,1465.262,49.682,1693.061,0.1786159,0.1316303,663.8282
Grade01,S,F5,995.0905,49.682,1647.01,0.1316303,0.1063304,597.8916
Grade01,S,F1,2740.394,49.6902,1820.074,0.9485461,0.5276138,799.5943
Grade01,S,F2,2544.231,49.6902,1775.07,0.5276138,0.2702425,757.1725
Grade01,S,F3,1787.049,49.6902,1737.14,0.2702425,0.1790949,639.5116
Grade01,S,F4,1451.782,49.6902,1693.711,0.1790949,0.1319292,663.8282
Grade01,S,F5,992.3358,49.6902,1647.614,0.1319292,0.1064122,597.8916
Grade01,S,F1,2779.447,49.6561,1810.779,0.9524238,0.5233616,799.5943
Grade01,S,F2,2568.749,49.6561,1766.261,0.5233616,0.2668584,757.1725
Grade01,S,F3,1762.791,49.6561,1729.081,0.2668584,0.1776902,639.5116
Grade01,S,F4,1454.86,49.6561,1685.838,0.1776902,0.131001,663.8282
Grade01,S,F5,970.0079,49.6561,1640.299,0.131001,0.1062244,597.8916
Grade01,S,F1,1307.393,50.0075,1822.569,0.9494884,0.7646314,799.5943
Grade01,S,F2,1389.974,50.0075,1763.133,0.7646314,0.5721452,771.2585
Grade01,S,F3,1170.518,50.0075,1707.872,0.5721452,0.4456746,634.2133
Grade01,S,F4,1082.625,50.0075,1654.833,0.4456746,0.3555531,665.8711
Grade01,S,F5,808.0149,50.0075,1603.143,0.3555531,0.2995243,596.3642
Grade01,S,F1,2081.888,50.0129,1818.038,0.9518154,0.6256289,799.5943
Grade01,S,F2,2304.319,50.0129,1766.542,0.6256289,0.4015593,771.2585
Grade01,S,F3,1430.5,50.0129,1721.045,0.4015593,0.2935213,634.2133
Grade01,S,F4,1263.536,50.0129,1671.545,0.2935213,0.2288796,665.8711
Grade01,S,F5,791.3888,50.0129,1622.072,0.2288796,0.1921967,596.3642
Grade01,S,F1,2366.232,49.9651,1814.401,0.9544344,0.5959932,799.5943
Grade01,S,F2,2295.662,49.9651,1765.254,0.5959932,0.381143,771.2585
Grade01,S,F3,1518.651,49.9651,1721.323,0.381143,0.2720942,634.2133
Grade01,S,F4,1230.882,49.9651,1673.428,0.2720942,0.2116251,665.8711
Grade01,S,F5,815.5189,49.9651,1624.116,0.2116251,0.1769064,596.3642
Grade01,S,F1,2383.949,50.0517,1818.574,0.9535281,0.5907125,799.5943
Grade01,S,F2,2260.08,50.0517,1772.445,0.5907125,0.3767008,771.2585
Grade01,S,F3,1489.566,50.0517,1730.53,0.3767008,0.2680847,634.2133
Grade01,S,F4,1233.996,50.0517,1684.844,0.2680847,0.2076158,665.8711
Grade01,S,F5,861.0907,50.0517,1638.038,0.2076158,0.1719973,596.3642
Grade01,S,F1,2617.436,50.0767,1820.851,1.006109,0.5812284,799.5943
Grade01,S,F2,2411.334,50.0767,1777.544,0.5812284,0.354773,771.2585
Grade01,S,F3,1798.634,50.0767,1737.612,0.354773,0.2397399,634.2133
Grade01,S,F4,1494.419,50.0767,1696.089,0.2397399,0.1766702,665.8711
Grade01,S,F5,1008.942,50.0767,1653.112,0.1766702,0.1416759,596.3642
Grade01,N,F1,2546.63,54.6407,1827.961,1.204426,0.7789252,801.1063
Grade01,N,F2,2140.994,54.6407,1778.23,0.7789252,0.5038868,755.1846
Grade01,N,F3,1409.457,54.6407,1731.662,0.5038868,0.376855,616.476
Grade01,N,F4,1231.452,54.6407,1684.373,0.376855,0.2946507,677.0739
Grade01,N,F5,874.4877,54.6407,1636.978,0.2946507,0.2475233,606.8528
Grade01,N,F1,2420.983,54.9518,1812.058,1.109316,0.7582174,801.1063
Grade01,N,F2,2264.182,54.9518,1762.379,0.7582174,0.5000527,755.1846
Grade01,N,F3,1572.549,54.9518,1717.88,0.5000527,0.3718031,616.476
Grade01,N,F4,1254.323,54.9518,1672.234,0.3718031,0.2934477,677.0739
Grade01,N,F5,907.8775,54.9518,1625.138,0.2934477,0.2478995,606.8528
Grade01,N,F1,2399.446,54.9855,1821.571,1.106253,0.7568502,801.1063
Grade01,N,F2,2257.055,54.9855,1771.797,0.7568502,0.5005261,755.1846
Grade01,N,F3,1565.327,54.9855,1727.507,0.5005261,0.3711709,616.476
Grade01,N,F4,1239.525,54.9855,1681.781,0.3711709,0.2931679,677.0739
Grade01,N,F5,898.8392,54.9855,1634.612,0.2931679,0.2478981,606.8528
Grade01,N,F1,2455.475,55.0298,1821.119,1.105753,0.7492354,801.1063
Grade01,N,F2,2305.057,55.0298,1774.037,0.7492354,0.4901043,755.1846
Grade01,N,F3,1627.748,55.0298,1732.101,0.4901043,0.3578091,616.476
Grade01,N,F4,1309.506,55.0298,1688.735,0.3578091,0.2785262,677.0739
Grade01,N,F5,964.3511,55.0298,1643.57,0.2785262,0.232848,606.8528
Grade01,N,F1,2428.239,55.0657,1820.404,1.102327,0.7458679,801.1063
Grade01,N,F2,2293.366,55.0657,1773.035,0.7458679,0.4865147,755.1846
Grade01,N,F3,1595.164,55.0657,1730.802,0.4865147,0.355069,616.476
Grade01,N,F4,1293.533,55.0657,1686.717,0.355069,0.2775176,677.0739
Grade01,N,F5,945.03,55.0657,1641.36,0.2775176,0.232886,606.8528
Grade01,N,F1,2510.361,55.0764,1826.102,1.100478,0.724384,801.1063
Grade01,N,F2,2490.534,55.0764,1778.815,0.724384,0.4487283,755.1846
Grade01,N,F3,1597.329,55.0764,1737.091,0.4487283,0.3183112,616.476
Grade01,N,F4,1363.448,55.0764,1692.081,0.3183112,0.2447972,677.0739
Grade01,N,F5,1022.283,55.0764,1646.263,0.2447972,0.2026799,606.8528
Grade01,S,F1,2452.702,54.7375,1840.282,1.208478,0.8027491,801.1063
Grade01,S,F2,2403.022,54.7375,1792.542,0.8027491,0.5089061,755.1846
Grade01,S,F3,1627.24,54.7375,1750.509,0.5089061,0.3652186,616.476
Grade01,S,F4,1365.27,54.7375,1706.287,0.3652186,0.2811482,677.0739
Grade01,S,F5,1019.511,54.7375,1661.442,0.2811482,0.2331847,606.8528
Grade01,S,F1,2703.818,54.9734,1808.07,1.116292,0.7212766,801.1063
Grade01,S,F2,2530.41,54.9734,1763.375,0.7212766,0.4515683,755.1846
Grade01,S,F3,1732.036,54.9734,1724.05,0.4515683,0.3199976,616.476
Grade01,S,F4,1432.031,54.9734,1681.396,0.3199976,0.2448316,677.0739
Grade01,S,F5,1051.721,54.9734,1637.479,0.2448316,0.2026857,606.8528
Grade01,S,F1,2447.001,53.4707,1807.822,1.108839,0.7369162,801.1063
Grade01,S,F2,2239.53,53.4707,1759.964,0.7369162,0.4785551,755.1846
Grade01,S,F3,1559.5,53.4707,1716.609,0.4785551,0.3450721,616.476
Grade01,S,F4,1264.743,53.4707,1671.404,0.3450721,0.2703392,677.0739
Grade01,S,F5,935.1639,53.4707,1625.109,0.2703392,0.2278263,606.8528
Grade01,S,F1,2397.143,52.0417,1817.977,1.107836,0.7278779,801.1063
Grade01,S,F2,2309.292,52.0417,1771.607,0.7278779,0.4584888,755.1846
Grade01,S,F3,1609.239,52.0417,1730.472,0.4584888,0.3235003,616.476
Grade01,S,F4,1296.294,52.0417,1687.386,0.3235003,0.2490838,677.0739
Grade01,S,F5,937.1609,52.0417,1642.322,0.2490838,0.2076478,606.8528
Grade01,S,F1,2290.289,51.2488,1812.682,1.109883,0.738526,801.1063
Grade01,S,F2,2118.722,51.2488,1763.666,0.738526,0.481027,755.1846
Grade01,S,F3,1467.49,51.2488,1719.616,0.481027,0.3498245,616.476
Grade01,S,F4,1202.713,51.2488,1673.878,0.3498245,0.274641,677.0739
Grade01,S,F5,856.0782,51.2488,1626.975,0.274641,0.2328635,606.8528
Grade01,S,F1,2242.512,51.4595,1822.708,1.109164,0.7411501,801.1063
Grade01,S,F2,2103.623,51.4595,1774.647,0.7411501,0.4825496,755.1846
Grade01,S,F3,1471.452,51.4595,1731.807,0.4825496,0.3505755,616.476
Grade01,S,F4,1185.431,51.4595,1687.105,0.3505755,0.2754933,677.0739
Grade01,S,F5,852.6284,51.4595,1641.265,0.2754933,0.2328385,606.8528
Grade01,N,F1,2839.252,54.2182,1832.63,1.092612,0.6566714,801.1063
Grade01,N,F2,2713.063,54.2182,1786.791,0.6566714,0.3848032,755.1846
Grade01,N,F3,1830.898,54.2182,1746.658,0.3848032,0.2589445,616.476
Grade01,N,F4,1502.669,54.2182,1702.704,0.2589445,0.1927068,677.0739
Grade01,N,F5,1119.895,54.2182,1657.229,0.1927068,0.1573133,606.8528
Grade01,N,F1,3040.276,54.3966,1817.108,0.9864229,0.5639777,801.1063
Grade01,N,F2,2905.97,54.3966,1771.117,0.5639777,0.3224591,755.1846
Grade01,N,F3,2048.409,54.3966,1731.492,0.3224591,0.2117843,616.476
Grade01,N,F4,1633.806,54.3966,1688.423,0.2117843,0.1558099,677.0739
Grade01,N,F5,1159.094,54.3966,1641.493,0.1558099,0.126732,606.8528
Grade01,N,F1,3158.195,53.4687,1814.223,0.989925,0.5432959,801.1063
Grade01,N,F2,2853.347,53.4687,1769.703,0.5432959,0.3091577,755.1846
Grade01,N,F3,2003.286,53.4687,1730.771,0.3091577,0.2039317,616.476
Grade01,N,F4,1627.48,53.4687,1687.74,0.2039317,0.1496678,677.0739
Grade01,N,F5,1140.452,53.4687,1641.781,0.1496678,0.1217762,606.8528
Grade01,N,F1,3151.037,53.4103,1813.534,1.000429,0.5281999,801.1063
Grade01,N,F2,3019.831,53.4103,1769.505,0.5281999,0.2907099,755.1846
Grade01,N,F3,2227.55,53.4103,1732.505,0.2907099,0.183978,616.476
Grade01,N,F4,1750.602,53.4103,1692.839,0.183978,0.1323277,677.0739
Grade01,N,F5,1181.076,53.4103,1648.673,0.1323277,0.1063385,606.8528
Grade01,N,F1,3227.628,53.4128,1814.469,1.002239,0.5168736,801.1063
Grade01,N,F2,2986.373,53.4128,1769.869,0.5168736,0.2842495,755.1846
Grade01,N,F3,2141.18,53.4128,1731.575,0.2842495,0.1816152,616.476
Grade01,N,F4,1696.769,53.4128,1689.841,0.1816152,0.1317526,677.0739
Grade01,N,F5,1164.075,53.4128,1643.622,0.1317526,0.1062627,606.8528
Grade01,N,F1,3458.544,53.4132,1818.093,1.015296,0.4757957,801.1063
Grade01,N,F2,2987.988,53.4132,1776.954,0.4757957,0.2647409,755.1846
Grade01,N,F3,2015.454,53.4132,1740.204,0.2647409,0.1747234,616.476
Grade01,N,F4,1641.938,53.4132,1697.905,0.1747234,0.1292042,677.0739
Grade01,N,F5,1133.679,53.4132,1652.501,0.1292042,0.1063488,606.8528
Grade01,S,F1,2209.132,51.4735,1820.411,1.107886,0.7419651,801.1063
Grade01,S,F2,2095.462,51.4735,1771.626,0.7419651,0.4814209,755.1846
Grade01,S,F3,1423.914,51.4735,1728.212,0.4814209,0.3503084,616.476
Grade01,S,F4,1168.281,51.4735,1682.785,0.3503084,0.2754501,677.0739
Grade01,S,F5,839.0999,51.4735,1636.401,0.2754501,0.2328609,606.8528
Grade01,S,F1,2476.367,51.4198,1835.166,1.098211,0.6639714,801.1063
Grade01,S,F2,2491.902,51.4198,1788.661,0.6639714,0.3861063,755.1846
Grade01,S,F3,1745.167,51.4198,1748.142,0.3861063,0.2602821,616.476
Grade01,S,F4,1431.994,51.4198,1705.046,0.2602821,0.1920629,677.0739
Grade01,S,F5,995.9218,51.4198,1659.66,0.1920629,0.1569514,606.8528
Grade01,S,F1,2611.564,51.4301,1825.33,1.046017,0.5946594,801.1063
Grade01,S,F2,2519.361,51.4301,1779.894,0.5946594,0.3443866,755.1846
Grade01,S,F3,1736.584,51.4301,1740.529,0.3443866,0.2315668,616.476
Grade01,S,F4,1389.33,51.4301,1696.87,0.2315668,0.172838,677.0739
Grade01,S,F5,986.4962,51.4301,1650.469,0.172838,0.1418134,606.8528
Grade01,S,F1,2717.463,51.448,1825.313,1.04684,0.5877281,801.1063
Grade01,S,F2,2480.736,51.448,1780.054,0.5877281,0.3409932,755.1846
Grade01,S,F3,1694.032,51.448,1739.514,0.3409932,0.2307424,616.476
Grade01,S,F4,1386.926,51.448,1694.734,0.2307424,0.1727236,677.0739
Grade01,S,F5,982.3054,51.448,1648.012,0.1727236,0.1417457,606.8528
Grade01,S,F1,2807.781,51.5017,1825.415,0.9980413,0.5459317,801.1063
Grade01,S,F2,2578.85,51.5017,1779.771,0.5459317,0.3072303,755.1846
Grade01,S,F3,1776.888,51.5017,1739.729,0.3072303,0.2042518,616.476
Grade01,S,F4,1522.411,51.5017,1695.294,0.2042518,0.1503174,677.0739
Grade01,S,F5,1037.862,51.5017,1649.397,0.1503174,0.1216815,606.8528
Grade01,S,F1,2923.422,51.5446,1816.355,1.000319,0.5194833,801.1063
Grade01,S,F2,2697.137,51.5446,1772.31,0.5194833,0.2817339,755.1846
Grade01,S,F3,1900.646,51.5446,1733.783,0.2817339,0.1817145,616.476
Grade01,S,F4,1588.63,51.5446,1692.159,0.1817145,0.1323998,677.0739
Grade01,S,F5,1064.709,51.5446,1647.647,0.1323998,0.1063957,606.8528
Grade01,S,F1,2933.918,51.5099,1819.259,1.001216,0.514883,801.1063
Grade01,S,F2,2709.849,51.5099,1774.139,0.514883,0.2754551,755.1846
Grade01,S,F3,1863.274,51.5099,1734.769,0.2754551,0.1779809,616.476
Grade01,S,F4,1550.984,51.5099,1690.754,0.1779809,0.130908,677.0739
Grade01,S,F5,1042.67,51.5099,1644.335,0.130908,0.1061622,606.8528
Grade01,N,F1,3024.815,52.1889,1820.072,1.004574,0.5141699,801.1063
Grade01,N,F2,2821.172,52.1889,1774.889,0.5141699,0.2669505,755.1846
Grade01,N,F3,1890.405,52.1889,1736.136,0.2669505,0.1724448,616.476
Grade01,N,F4,1538.611,52.1889,1691,0.1724448,0.1258536,677.0739
Grade01,N,F5,1034.167,52.1889,1642.858,0.1258536,0.1011181,606.8528
Grade01,N,F1,2937.859,51.5208,1827.784,0.9914928,0.5072757,801.1063
Grade01,N,F2,2700.803,51.5208,1782.818,0.5072757,0.2658656,755.1846
Grade01,N,F3,1805.741,51.5208,1744.248,0.2658656,0.173375,616.476
Grade01,N,F4,1526.767,51.5208,1699.485,0.173375,0.1264099,677.0739
Grade01,N,F5,1025.233,51.5208,1652.161,0.1264099,0.1011952,606.8528
Grade01,N,F1,2895.55,51.5052,1829.111,0.9919639,0.5083014,801.1063
Grade01,N,F2,2665.646,51.5052,1783.675,0.5083014,0.2665534,755.1846
Grade01,N,F3,1794.089,51.5052,1744.428,0.2665534,0.1745308,616.476
Grade01,N,F4,1531.24,51.5052,1698.896,0.1745308,0.1271691,677.0739
Grade01,N,F5,1049.45,51.5052,1651.268,0.1271691,0.1012626,606.8528
Grade01,N,F1,2924.379,51.5179,1828.329,0.9945298,0.5072825,801.1063
Grade01,N,F2,2652.064,51.5179,1782.817,0.5072825,0.2673369,755.1846
Grade01,N,F3,1809.437,51.5179,1743.786,0.2673369,0.1745418,616.476
Grade01,N,F4,1544.352,51.5179,1698.249,0.1745418,0.1272423,677.0739
Grade01,N,F5,1057.874,51.5179,1650.739,0.1272423,0.1013439,606.8528
Grade01,N,F1,2446.62,51.4837,1830.602,1.093556,0.660196,801.1063
Grade01,N,F2,2644.27,51.4837,1780.184,0.660196,0.3938819,757.1725
Grade01,N,F3,1689.439,51.4837,1736.136,0.3938819,0.2737902,639.5116
Grade01,N,F4,1421.206,51.4837,1686.91,0.2737902,0.2039175,663.8282
Grade01,N,F5,921.5331,51.4837,1637.533,0.2039175,0.1668084,594.977
Grade01,N,F1,2660.427,51.5138,1824.025,1.044937,0.5923916,801.1063
Grade01,N,F2,2780.635,51.5138,1777.605,0.5923916,0.3469492,757.1725
Grade01,N,F3,1762.213,51.5138,1737.622,0.3469492,0.2370356,639.5116
Grade01,N,F4,1524.888,51.5138,1690.554,0.2370356,0.1754136,663.8282
Grade01,N,F5,1088.246,51.5138,1643.998,0.1754136,0.1415672,594.977
Grade01,N,F1,2696.779,51.5041,1828.043,1.042327,0.5825033,801.1063
Grade01,N,F2,2676.929,51.5041,1780.88,0.5825033,0.342397,757.1725
Grade01,N,F3,1702.318,51.5041,1738.009,0.342397,0.2337643,639.5116
Grade01,N,F4,1455.028,51.5041,1688.986,0.2337643,0.1744718,663.8282
Grade01,N,F5,1061.753,51.5041,1640.379,0.1744718,0.1416376,594.977
Grade01,N,F1,2726.514,51.5141,1827.727,1.041322,0.5724672,801.1063
Grade01,N,F2,2607.628,51.5141,1781.599,0.5724672,0.3366478,757.1725
Grade01,N,F3,1760.819,51.5141,1738.809,0.3366478,0.2272711,639.5116
Grade01,N,F4,1435.351,51.5141,1691.565,0.2272711,0.1691357,663.8282
Grade01,N,F5,1043.151,51.5141,1643.576,0.1691357,0.1366499,594.977
Grade01,N,F1,2821.213,51.5792,1819.371,0.9948152,0.5137391,801.1063
Grade01,N,F2,2815.943,51.5792,1774.061,0.5137391,0.2877485,757.1725
Grade01,N,F3,2020.231,51.5792,1733.838,0.2877485,0.1862374,639.5116
Grade01,N,F4,1613.107,51.5792,1689.886,0.1862374,0.1349402,663.8282
Grade01,N,F5,1113.193,51.5792,1643.307,0.1349402,0.1064997,594.977
Grade01,N,F1,2883.601,51.559,1814.225,0.9953761,0.4942121,801.1063
Grade01,N,F2,2754.698,51.559,1769.391,0.4942121,0.278826,757.1725
Grade01,N,F3,1907.32,51.559,1729.18,0.278826,0.1827813,639.5116
Grade01,N,F4,1567.112,51.559,1683.575,0.1827813,0.1336272,663.8282
Grade01,N,F5,1061.977,51.559,1636.662,0.1336272,0.1063868,594.977
Grade01,N,F1,2889.612,51.574,1822.13,0.9979891,0.4921129,801.1063
Grade01,N,F2,2706.198,51.574,1776.719,0.4921129,0.2787743,757.1725
Grade01,N,F3,1853.39,51.574,1735.657,0.2787743,0.1825953,639.5116
Grade01,N,F4,1551.316,51.574,1689.159,0.1825953,0.1338625,663.8282
Grade01,N,F5,1059.67,51.574,1641.512,0.1338625,0.1063423,594.977
Grade01,N,F1,2883.451,51.5633,1818.721,1.001867,0.4880935,801.1063
Grade01,N,F2,2661.209,51.5633,1774.634,0.4880935,0.2770849,757.1725
Grade01,N,F3,1825.401,51.5633,1734.354,0.2770849,0.1809197,639.5116
Grade01,N,F4,1529.182,51.5633,1688.745,0.1809197,0.1332893,663.8282
Grade01,N,F5,1020.726,51.5633,1641.639,0.1332893,0.1063381,594.977
Grade01,N,F1,2842.802,51.5908,1835.97,0.9929124,0.4870597,801.1063
Grade01,N,F2,2654.525,51.5908,1790.288,0.4870597,0.2755051,757.1725
Grade01,N,F3,1787.681,51.5908,1747.642,0.2755051,0.1785976,639.5116
Grade01,N,F4,1466.224,51.5908,1699.892,0.1785976,0.1327824,663.8282
Grade01,N,F5,1019.477,51.5908,1650.591,0.1327824,0.1062458,594.977
Grade01,S,F1,2896.904,51.4539,1824.29,0.9970101,0.4862028,801.1063
Grade01,S,F2,2607.819,51.4539,1780.604,0.4862028,0.2737985,757.1725
Grade01,S,F3,1796.891,51.4539,1739.606,0.2737985,0.1754655,639.5116
Grade01,S,F4,1472.388,51.4539,1694.468,0.1754655,0.1284797,663.8282
Grade01,S,F5,1010.569,51.4539,1646.983,0.1284797,0.1012087,594.977
Grade01,S,F1,2853.822,51.451,1827.835,0.9979379,0.4934131,801.1063
Grade01,S,F2,2610.709,51.451,1784.568,0.4934131,0.276016,757.1725
Grade01,S,F3,1815.091,51.451,1744.727,0.276016,0.1761289,639.5116
Grade01,S,F4,1474.752,51.451,1699.882,0.1761289,0.1286833,663.8282
Grade01,S,F5,1002.965,51.451,1653.22,0.1286833,0.1011711,594.977
Grade01,S,F1,2869.156,51.4689,1823.031,1.00514,0.4990246,801.1063
Grade01,S,F2,2618.756,51.4689,1779.5,0.4990246,0.2777812,757.1725
Grade01,S,F3,1850.847,51.4689,1739.7,0.2777812,0.1783641,639.5116
Grade01,S,F4,1519.054,51.4689,1695.696,0.1783641,0.1295563,663.8282
Grade01,S,F5,1037.639,51.4689,1649.139,0.1295563,0.1012974,594.977
Grade01,S,F1,2848.41,51.4716,1832.239,0.9989692,0.4976883,801.1063
Grade01,S,F2,2629.61,51.4716,1786.891,0.4976883,0.2743028,757.1725
Grade01,S,F3,1861.099,51.4716,1746.052,0.2743028,0.1768804,639.5116
Grade01,S,F4,1524.234,51.4716,1700.45,0.1768804,0.1286282,663.8282
Grade01,S,F5,1010.417,51.4716,1652.371,0.1286282,0.1012381,594.977
Grade01,S,F1,2806.524,51.4812,1835.449,0.9994131,0.5005371,801.1063
Grade01,S,F2,2652.99,51.4812,1788.734,0.5005371,0.2741656,757.1725
Grade01,S,F3,1846.415,51.4812,1747.378,0.2741656,0.1790947,639.5116
Grade01,S,F4,1554.795,51.4812,1700.661,0.1790947,0.1298502,663.8282
Grade01,S,F5,1051.809,51.4812,1652.814,0.1298502,0.1014062,594.977
Grade01,S,F1,2806.427,51.4828,1837.689,0.9992284,0.4963974,801.1063
Grade01,S,F2,2668.561,51.4828,1791.549,0.4963974,0.2683679,757.1725
Grade01,S,F3,1801.311,51.4828,1750.771,0.2683679,0.1761817,639.5116
Grade01,S,F4,1524.104,51.4828,1703.569,0.1761817,0.1285183,663.8282
Grade01,S,F5,995.8253,51.4828,1655.222,0.1285183,0.1012983,594.977
Grade01,S,F1,2747.037,51.4601,1828.234,1.000001,0.4958555,801.1063
Grade01,S,F2,2630.04,51.4601,1781.645,0.4958555,0.2677734,757.1725
Grade01,S,F3,1793.068,51.4601,1740.478,0.2677734,0.1757214,639.5116
Grade01,S,F4,1503.688,51.4601,1692.954,0.1757214,0.1285546,663.8282
Grade01,S,F5,993.9935,51.4601,1643.897,0.1285546,0.1012387,594.977
Grade01,S,F1,2746.248,51.4338,1829.061,1.001179,0.4913655,801.1063
Grade01,S,F2,2591.077,51.4338,1784.646,0.4913655,0.2664791,757.1725
Grade01,S,F3,1779.81,51.4338,1744.659,0.2664791,0.1754791,639.5116
Grade01,S,F4,1483.531,51.4338,1698.738,0.1754791,0.1284276,663.8282
Grade01,S,F5,990.2878,51.4338,1651.505,0.1284276,0.1011679,594.977
Grade01,S,F1,2776.063,51.0917,1822.414,0.9989403,0.4761849,801.1063
Grade01,S,F2,2595.452,51.0917,1778.531,0.4761849,0.2556395,757.1725
Grade01,S,F3,1792.025,51.0917,1739.928,0.2556395,0.1669676,639.5116
